# source: TM-100991 pdf p.46, Figure 10, panel T45
# quantity: T45 vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: T45, axis range 1000.0 to 2000.0, no unit printed on the figure
# points: 713
# x tick check: worst interior major tick off by 0.0554 s
# NOT transcribed. Values carry read error.
t_s,value
2.88796,1243.93939
2.89095,1243.93939
2.89395,1243.93939
2.89694,1243.93939
2.89994,1245.45455
2.90294,1245.45455
2.90593,1245.45455
2.90893,1245.45455
2.91192,1243.93939
2.91492,1243.93939
2.91791,1243.93939
2.92091,1243.93939
2.92391,1243.93939
2.92690,1243.93939
2.92990,1243.93939
2.95986,1243.93939
2.96285,1243.93939
2.98382,1242.42424
2.98682,1243.93939
2.98981,1243.93939
2.99281,1243.93939
2.99581,1243.93939
2.99880,1243.93939
3.00180,1243.93939
3.00479,1243.93939
3.00779,1243.93939
3.01078,1243.93939
3.01378,1243.93939
3.01678,1243.93939
3.01977,1243.93939
3.02277,1243.93939
3.02576,1243.93939
3.02876,1242.42424
3.03176,1243.93939
3.06171,1243.93939
3.06471,1243.93939
3.08568,1243.93939
3.08868,1243.93939
3.09167,1243.93939
3.09467,1243.93939
3.09766,1243.93939
3.10066,1243.93939
3.10365,1243.93939
3.10665,1243.93939
3.10965,1243.93939
3.11264,1243.93939
3.11564,1243.93939
3.11863,1242.42424
3.12163,1242.42424
3.12463,1242.42424
3.12762,1242.42424
3.13062,1242.42424
3.16058,1240.90909
3.18454,1240.90909
3.18754,1240.90909
3.19053,1240.90909
3.19353,1240.90909
3.19652,1240.90909
3.19952,1240.90909
3.20252,1240.90909
3.20551,1242.42424
3.20851,1242.42424
3.21150,1242.42424
3.21450,1242.42424
3.21750,1240.90909
3.22049,1240.90909
3.22349,1240.90909
3.22648,1240.90909
3.22948,1240.90909
3.23247,1240.90909
3.26243,1240.90909
3.26543,1240.90909
3.28939,1240.90909
3.29239,1240.90909
3.29539,1240.90909
3.29838,1239.39394
3.30138,1239.39394
3.30437,1239.39394
3.30737,1239.39394
3.31037,1239.39394
3.31336,1237.87879
3.31636,1237.87879
3.31935,1239.39394
3.32235,1239.39394
3.32534,1240.90909
3.32834,1240.90909
3.36429,1239.39394
3.36729,1239.39394
3.39125,1239.39394
3.39425,1239.39394
3.39724,1239.39394
3.40024,1239.39394
3.40324,1239.39394
3.40623,1239.39394
3.40923,1239.39394
3.41222,1239.39394
3.41522,1237.87879
3.41821,1237.87879
3.42121,1237.87879
3.42421,1237.87879
3.42720,1237.87879
3.43020,1237.87879
3.46016,1239.39394
3.46315,1239.39394
3.46615,1239.39394
3.49011,1237.87879
3.49311,1237.87879
3.49611,1237.87879
3.49910,1237.87879
3.50210,1237.87879
3.50509,1237.87879
3.50809,1237.87879
3.51108,1237.87879
3.51408,1237.87879
3.51708,1237.87879
3.52007,1237.87879
3.52307,1237.87879
3.52606,1237.87879
3.52906,1236.36364
3.53206,1236.36364
3.53505,1237.87879
3.55902,1237.87879
3.56201,1237.87879
3.56501,1237.87879
3.56800,1237.87879
3.58898,1237.87879
3.59197,1237.87879
3.59497,1236.36364
3.59796,1236.36364
3.60096,1237.87879
3.60395,1236.36364
3.60695,1236.36364
3.60995,1236.36364
3.61294,1236.36364
3.61594,1237.87879
3.61893,1237.87879
3.62193,1236.36364
3.62493,1236.36364
3.62792,1236.36364
3.63092,1237.87879
3.63391,1236.36364
3.66387,1236.36364
3.66687,1236.36364
3.69083,1236.36364
3.69383,1236.36364
3.69682,1236.36364
3.69982,1236.36364
3.70282,1236.36364
3.70581,1236.36364
3.70881,1236.36364
3.71180,1236.36364
3.71480,1236.36364
3.71780,1234.84848
3.72079,1236.36364
3.72379,1236.36364
3.72678,1236.36364
3.72978,1236.36364
3.73277,1236.36364
3.76273,1234.84848
3.78670,1234.84848
3.78969,1234.84848
3.79269,1236.36364
3.79569,1236.36364
3.79868,1236.36364
3.80168,1236.36364
3.80467,1236.36364
3.80767,1236.36364
3.81067,1236.36364
3.81366,1236.36364
3.81666,1234.84848
3.81965,1234.84848
3.82265,1234.84848
3.82564,1234.84848
3.86159,1234.84848
3.88556,1234.84848
3.88856,1234.84848
3.89155,1234.84848
3.89455,1234.84848
3.89754,1234.84848
3.90054,1234.84848
3.90354,1234.84848
3.90653,1234.84848
3.90953,1234.84848
3.91252,1234.84848
3.91552,1234.84848
3.91851,1234.84848
3.92151,1234.84848
3.92451,1234.84848
3.95446,1234.84848
3.95746,1234.84848
3.96046,1234.84848
3.98143,1234.84848
3.98442,1234.84848
3.98742,1233.33333
3.99041,1234.84848
3.99341,1234.84848
3.99641,1234.84848
3.99940,1234.84848
4.00240,1234.84848
4.00539,1234.84848
4.00839,1233.33333
4.01138,1234.84848
4.01438,1234.84848
4.01738,1234.84848
4.02037,1234.84848
4.02337,1234.84848
4.05632,1233.33333
4.05932,1233.33333
4.08328,1234.84848
4.08628,1234.84848
4.08928,1231.81818
4.09227,1231.81818
4.09527,1233.33333
4.09826,1233.33333
4.10126,1234.84848
4.10425,1234.84848
4.10725,1234.84848
4.11025,1234.84848
4.11324,1234.84848
4.11624,1234.84848
4.11923,1234.84848
4.12223,1234.84848
4.15219,1234.84848
4.15518,1234.84848
4.15818,1234.84848
4.18214,1234.84848
4.18514,1234.84848
4.18814,1234.84848
4.19113,1234.84848
4.19413,1234.84848
4.19712,1234.84848
4.20012,1234.84848
4.20312,1234.84848
4.20611,1234.84848
4.20911,1234.84848
4.21210,1234.84848
4.21510,1236.36364
4.21809,1236.36364
4.25105,1234.84848
4.25404,1234.84848
4.25704,1234.84848
4.27801,1233.33333
4.28101,1233.33333
4.28400,1233.33333
4.28700,1233.33333
4.28999,1233.33333
4.29299,1233.33333
4.29599,1233.33333
4.29898,1233.33333
4.30198,1233.33333
4.30497,1233.33333
4.30797,1233.33333
4.31096,1233.33333
4.31396,1233.33333
4.31696,1233.33333
4.31995,1231.81818
4.34991,1231.81818
4.35291,1231.81818
4.35590,1233.33333
4.37687,1233.33333
4.37987,1233.33333
4.38286,1233.33333
4.38586,1231.81818
4.38886,1233.33333
4.39185,1233.33333
4.39485,1231.81818
4.39784,1231.81818
4.40084,1231.81818
4.40383,1231.81818
4.40683,1231.81818
4.40983,1231.81818
4.41282,1231.81818
4.41582,1231.81818
4.41881,1233.33333
4.47873,1293.93939
4.91013,1178.78788
4.91312,1177.27273
