# source: TM-100991 pdf p.46, Figure 10, panel WFPH
# quantity: WFPH vs time, Ballin real-time model (solid line) -- the replication target
# method: digitized -- native 300 dpi 1-bit scan, tools/digitize_fig910.py
# t_s: time, seconds (shared axis, 0 to 5.0)
# value: WFPH, axis range 0.0 to 500.0, no unit printed on the figure
# points: 735
# x tick check: worst interior major tick off by 0.0345 s
# frame tilt corrected: top +11.12 px, bottom +12.11 px across the panel (+3.51 % of panel height). The page is skewed; see `frame_tilt`.
# NOT transcribed. Values carry read error.
t_s,value
1.80947,126.63483
1.81246,125.89052
1.81546,126.65629
1.81845,125.91198
1.82145,125.92272
1.82445,125.93345
1.82744,125.94418
1.83044,125.95492
1.83343,126.72068
1.83643,126.73142
1.83942,126.74215
1.84242,125.99785
1.84542,126.00858
1.84841,126.01932
1.85141,126.03005
1.85440,126.04078
1.85740,126.05152
1.86040,126.06225
1.86339,126.07298
1.86639,126.08371
1.86938,126.84946
1.87238,126.10518
1.87537,126.11591
1.87837,126.12665
1.88137,126.13738
1.88436,126.14811
1.88736,126.15884
1.89035,126.16958
1.89335,126.18031
1.89635,126.19104
1.89934,126.20177
1.90234,126.21251
1.90533,126.22324
1.90833,126.23397
1.91132,126.24470
1.91432,126.25544
1.91732,126.26617
1.92031,126.27690
1.92331,126.28763
1.92630,126.29836
1.92930,126.30910
1.93229,127.07482
1.93529,126.33056
1.93829,126.34129
2.46255,126.70930
2.46555,126.72003
2.46854,127.48550
2.47154,126.74148
2.47454,126.75221
2.47753,126.76294
2.48053,126.77367
2.48352,126.78440
2.48652,126.79512
2.48951,126.80585
2.49251,126.81658
2.49551,127.58204
2.49850,127.59277
2.50150,127.60349
2.50449,126.85949
2.50749,126.87022
2.51049,127.63567
2.51348,127.64640
2.51648,126.90240
2.51947,126.91312
2.52247,126.92385
2.52546,126.93458
2.52846,127.70002
2.53146,127.71075
2.53445,126.96676
2.53745,127.73220
2.54044,127.74293
2.54344,126.99894
2.54643,127.76438
2.54943,127.77510
2.55243,127.78583
2.55542,127.79655
2.62732,128.05395
2.63032,127.31000
2.63331,127.32073
2.63631,127.33146
2.63930,127.34218
2.64230,127.35291
2.64530,127.36363
2.70821,127.58886
2.71120,127.59959
2.71420,127.61031
3.46016,125.75379
3.46315,125.76451
3.46615,125.77523
3.55003,126.07547
3.55303,126.08619
3.55602,125.34266
3.55902,126.10763
3.63391,124.86723
3.63691,124.87796
3.63990,124.88868
3.64290,124.89941
3.64590,125.66434
3.72978,124.45620
3.73277,124.46692
3.73577,124.47765
3.81965,124.77790
3.82265,124.78862
3.82564,124.79934
3.82864,124.81006
3.83164,124.82079
3.83463,124.83151
3.90354,124.32402
3.90653,124.33474
3.90953,125.09956
3.91252,124.35619
3.91552,124.36691
3.91851,124.37764
3.99940,124.66714
4.00240,124.67786
4.00539,124.68858
4.00839,124.69930
4.01138,124.71002
4.01438,124.72074
4.01738,124.73147
4.02037,124.74219
4.02337,124.75291
4.02636,124.76363
4.02936,124.77435
4.03235,124.78507
4.03535,124.79579
4.03835,124.80651
4.04134,124.81724
4.13122,125.13885
4.13421,125.14957
4.13721,125.16029
4.14020,125.17101
4.22409,125.47115
4.22708,125.48187
4.23008,125.49259
4.23307,125.50331
4.31096,125.02807
4.31396,125.03879
4.31696,124.29560
4.31995,124.30632
4.32295,124.31704
4.32594,124.32776
4.38586,124.54216
4.38886,124.55288
4.39185,124.56360
4.39485,124.57432
4.39784,124.58504
4.40084,125.34963
4.40383,124.60648
4.40683,124.61720
4.46675,124.83157
4.46974,124.84229
4.47274,124.85301
4.47573,124.86373
4.47873,124.87445
4.48173,124.88516
4.48472,124.89588
4.48772,124.90660
4.49071,125.67115
4.49371,125.68186
